Ticker,Metric,Filed_Date,Period_End,Value,Form
AAPL,NetIncome,2015-10-28,2015-03-28,13569000000.0,10-K
AAPL,NetIncome,2016-04-27,2015-03-28,13569000000.0,10-Q
AAPL,NetIncome,2015-07-22,2015-06-27,42270000000.0,10-Q
AAPL,NetIncome,2015-07-22,2015-06-27,10677000000.0,10-Q
AAPL,NetIncome,2015-10-28,2015-06-27,10677000000.0,10-K
AAPL,NetIncome,2015-10-28,2015-09-26,53394000000.0,10-K
AAPL,NetIncome,2015-10-28,2015-09-26,11124000000.0,10-K
AAPL,NetIncome,2016-01-27,2015-12-26,18361000000.0,10-Q
AAPL,NetIncome,2016-04-27,2016-03-26,28877000000.0,10-Q
AAPL,NetIncome,2016-04-27,2016-03-26,10516000000.0,10-Q
AAPL,TotalAssets,2013-01-24,2012-09-29,176064000000.0,10-Q
AAPL,TotalAssets,2013-04-24,2012-09-29,176064000000.0,10-Q
AAPL,TotalAssets,2013-07-24,2012-09-29,176064000000.0,10-Q
AAPL,TotalAssets,2013-10-30,2012-09-29,176064000000.0,10-K
AAPL,TotalAssets,2013-01-24,2012-12-29,196088000000.0,10-Q
AAPL,TotalAssets,2013-04-24,2013-03-30,194743000000.0,10-Q
AAPL,TotalAssets,2013-07-24,2013-06-29,199856000000.0,10-Q
AAPL,TotalAssets,2013-10-30,2013-09-28,207000000000.0,10-K
AAPL,TotalAssets,2014-01-28,2013-09-28,207000000000.0,10-Q
AAPL,TotalAssets,2014-04-24,2013-09-28,207000000000.0,10-Q
AAPL,TotalAssets,2014-07-23,2013-09-28,207000000000.0,10-Q
AAPL,TotalAssets,2014-10-27,2013-09-28,207000000000.0,10-K
AAPL,TotalAssets,2014-01-28,2013-12-28,225184000000.0,10-Q
AAPL,TotalAssets,2014-04-24,2014-03-29,205989000000.0,10-Q
AAPL,TotalAssets,2014-07-23,2014-06-28,222520000000.0,10-Q
AAPL,TotalAssets,2014-10-27,2014-09-27,231839000000.0,10-K
AAPL,TotalAssets,2015-01-28,2014-09-27,231839000000.0,10-Q
AAPL,TotalAssets,2015-04-28,2014-09-27,231839000000.0,10-Q
AAPL,TotalAssets,2015-07-22,2014-09-27,231839000000.0,10-Q
AAPL,TotalAssets,2015-10-28,2014-09-27,231839000000.0,10-K
AAPL,TotalAssets,2015-01-28,2014-12-27,261894000000.0,10-Q
AAPL,TotalAssets,2015-04-28,2015-03-28,261194000000.0,10-Q
AAPL,TotalAssets,2015-07-22,2015-06-27,273151000000.0,10-Q
AAPL,TotalAssets,2015-10-28,2015-09-26,290479000000.0,10-K
AAPL,TotalAssets,2016-01-27,2015-09-26,290479000000.0,10-Q
AAPL,TotalAssets,2016-04-27,2015-09-26,290479000000.0,10-Q
AAPL,TotalAssets,2016-01-27,2015-12-26,293284000000.0,10-Q
AAPL,TotalAssets,2016-04-27,2016-03-26,305277000000.0,10-Q
AAPL,TotalLiabilities,2013-01-24,2012-09-29,57854000000.0,10-Q
AAPL,TotalLiabilities,2013-04-24,2012-09-29,57854000000.0,10-Q
AAPL,TotalLiabilities,2013-07-24,2012-09-29,57854000000.0,10-Q
AAPL,TotalLiabilities,2013-10-30,2012-09-29,57854000000.0,10-K
AAPL,TotalLiabilities,2013-01-24,2012-12-29,68742000000.0,10-Q
AAPL,TotalLiabilities,2013-04-24,2013-03-30,59253000000.0,10-Q
AAPL,TotalLiabilities,2013-07-24,2013-06-29,76502000000.0,10-Q
AAPL,TotalLiabilities,2013-10-30,2013-09-28,83451000000.0,10-K
AAPL,TotalLiabilities,2014-01-28,2013-09-28,83451000000.0,10-Q
AAPL,TotalLiabilities,2014-04-24,2013-09-28,83451000000.0,10-Q
AAPL,TotalLiabilities,2014-07-23,2013-09-28,83451000000.0,10-Q
AAPL,TotalLiabilities,2014-10-27,2013-09-28,83451000000.0,10-K
AAPL,TotalLiabilities,2014-01-28,2013-12-28,95500000000.0,10-Q
AAPL,TotalLiabilities,2014-04-24,2014-03-29,85810000000.0,10-Q
AAPL,TotalLiabilities,2014-07-23,2014-06-28,101580000000.0,10-Q
AAPL,TotalLiabilities,2014-10-27,2014-09-27,120292000000.0,10-K
AAPL,TotalLiabilities,2015-01-28,2014-09-27,120292000000.0,10-Q
AAPL,TotalLiabilities,2015-04-28,2014-09-27,120292000000.0,10-Q
AAPL,TotalLiabilities,2015-07-22,2014-09-27,120292000000.0,10-Q
AAPL,TotalLiabilities,2015-10-28,2014-09-27,120292000000.0,10-K
AAPL,TotalLiabilities,2015-01-28,2014-12-27,138566000000.0,10-Q
AAPL,TotalLiabilities,2015-04-28,2015-03-28,132188000000.0,10-Q
AAPL,TotalLiabilities,2015-07-22,2015-06-27,147474000000.0,10-Q
AAPL,TotalLiabilities,2015-10-28,2015-09-26,171124000000.0,10-K
AAPL,TotalLiabilities,2016-01-27,2015-09-26,171124000000.0,10-Q
AAPL,TotalLiabilities,2016-04-27,2015-09-26,171124000000.0,10-Q
AAPL,TotalLiabilities,2016-01-27,2015-12-26,165017000000.0,10-Q
AAPL,TotalLiabilities,2016-04-27,2016-03-26,174820000000.0,10-Q
AAPL,StockholdersEquity,2013-10-30,2010-09-25,47791000000.0,10-K
AAPL,StockholdersEquity,2013-10-30,2011-09-24,76615000000.0,10-K
AAPL,StockholdersEquity,2014-10-27,2011-09-24,76615000000.0,10-K
AAPL,StockholdersEquity,2013-01-24,2012-09-29,118210000000.0,10-Q
AAPL,StockholdersEquity,2013-04-24,2012-09-29,118210000000.0,10-Q
AAPL,StockholdersEquity,2013-07-24,2012-09-29,118210000000.0,10-Q
AAPL,StockholdersEquity,2013-10-30,2012-09-29,118210000000.0,10-K
AAPL,StockholdersEquity,2014-10-27,2012-09-29,118210000000.0,10-K
AAPL,StockholdersEquity,2015-10-28,2012-09-29,118210000000.0,10-K
AAPL,StockholdersEquity,2013-01-24,2012-12-29,127346000000.0,10-Q
AAPL,StockholdersEquity,2013-04-24,2013-03-30,135490000000.0,10-Q
AAPL,StockholdersEquity,2013-07-24,2013-06-29,123354000000.0,10-Q
AAPL,StockholdersEquity,2013-10-30,2013-09-28,123549000000.0,10-K
AAPL,StockholdersEquity,2014-01-28,2013-09-28,123549000000.0,10-Q
AAPL,StockholdersEquity,2014-04-24,2013-09-28,123549000000.0,10-Q
AAPL,StockholdersEquity,2014-07-23,2013-09-28,123549000000.0,10-Q
AAPL,StockholdersEquity,2014-10-27,2013-09-28,123549000000.0,10-K
AAPL,StockholdersEquity,2015-10-28,2013-09-28,123549000000.0,10-K
AAPL,StockholdersEquity,2014-01-28,2013-12-28,129684000000.0,10-Q
AAPL,StockholdersEquity,2014-04-24,2014-03-29,120179000000.0,10-Q
AAPL,StockholdersEquity,2014-07-23,2014-06-28,120940000000.0,10-Q
AAPL,StockholdersEquity,2014-10-27,2014-09-27,111547000000.0,10-K
AAPL,StockholdersEquity,2015-01-28,2014-09-27,111547000000.0,10-Q
AAPL,StockholdersEquity,2015-04-28,2014-09-27,111547000000.0,10-Q
AAPL,StockholdersEquity,2015-07-22,2014-09-27,111547000000.0,10-Q
AAPL,StockholdersEquity,2015-10-28,2014-09-27,111547000000.0,10-K
AAPL,StockholdersEquity,2015-01-28,2014-12-27,123328000000.0,10-Q
AAPL,StockholdersEquity,2015-04-28,2015-03-28,129006000000.0,10-Q
AAPL,StockholdersEquity,2015-07-22,2015-06-27,125677000000.0,10-Q
AAPL,StockholdersEquity,2015-10-28,2015-09-26,119355000000.0,10-K
AAPL,StockholdersEquity,2016-01-27,2015-09-26,119355000000.0,10-Q
AAPL,StockholdersEquity,2016-04-27,2015-09-26,119355000000.0,10-Q
AAPL,StockholdersEquity,2016-01-27,2015-12-26,128267000000.0,10-Q
AAPL,StockholdersEquity,2016-04-27,2016-03-26,130457000000.0,10-Q
AAPL,OperatingIncome,2013-10-30,2011-09-24,33790000000.0,10-K
AAPL,OperatingIncome,2013-01-24,2011-12-31,17340000000.0,10-Q
AAPL,OperatingIncome,2013-04-24,2012-03-31,32724000000.0,10-Q
AAPL,OperatingIncome,2013-04-24,2012-03-31,15384000000.0,10-Q
AAPL,OperatingIncome,2013-07-24,2012-06-30,44297000000.0,10-Q
AAPL,OperatingIncome,2013-07-24,2012-06-30,11573000000.0,10-Q
AAPL,OperatingIncome,2013-10-30,2012-09-29,55241000000.0,10-K
AAPL,OperatingIncome,2014-10-27,2012-09-29,55241000000.0,10-K
AAPL,OperatingIncome,2013-01-24,2012-12-29,17210000000.0,10-Q
AAPL,OperatingIncome,2014-01-28,2012-12-29,17210000000.0,10-Q
AAPL,OperatingIncome,2013-04-24,2013-03-30,29768000000.0,10-Q
AAPL,OperatingIncome,2014-04-24,2013-03-30,29768000000.0,10-Q
AAPL,OperatingIncome,2013-04-24,2013-03-30,12558000000.0,10-Q
AAPL,OperatingIncome,2014-04-24,2013-03-30,12558000000.0,10-Q
AAPL,OperatingIncome,2013-07-24,2013-06-29,38969000000.0,10-Q
AAPL,OperatingIncome,2014-07-23,2013-06-29,38969000000.0,10-Q
AAPL,OperatingIncome,2013-07-24,2013-06-29,9201000000.0,10-Q
AAPL,OperatingIncome,2014-07-23,2013-06-29,9201000000.0,10-Q
AAPL,OperatingIncome,2013-10-30,2013-09-28,48999000000.0,10-K
AAPL,OperatingIncome,2014-10-27,2013-09-28,48999000000.0,10-K
AAPL,OperatingIncome,2015-10-28,2013-09-28,48999000000.0,10-K
AAPL,OperatingIncome,2014-01-28,2013-12-28,17463000000.0,10-Q
AAPL,OperatingIncome,2015-01-28,2013-12-28,17463000000.0,10-Q
AAPL,OperatingIncome,2014-04-24,2014-03-29,31056000000.0,10-Q
AAPL,OperatingIncome,2015-04-28,2014-03-29,31056000000.0,10-Q
AAPL,OperatingIncome,2014-04-24,2014-03-29,13593000000.0,10-Q
AAPL,OperatingIncome,2015-04-28,2014-03-29,13593000000.0,10-Q
AAPL,OperatingIncome,2014-07-23,2014-06-28,41338000000.0,10-Q
AAPL,OperatingIncome,2015-07-22,2014-06-28,41338000000.0,10-Q
AAPL,OperatingIncome,2014-07-23,2014-06-28,10282000000.0,10-Q
AAPL,OperatingIncome,2015-07-22,2014-06-28,10282000000.0,10-Q
AAPL,OperatingIncome,2014-10-27,2014-09-27,52503000000.0,10-K
AAPL,OperatingIncome,2015-10-28,2014-09-27,52503000000.0,10-K
AAPL,OperatingIncome,2015-01-28,2014-12-27,24246000000.0,10-Q
AAPL,OperatingIncome,2016-01-27,2014-12-27,24246000000.0,10-Q
AAPL,OperatingIncome,2015-04-28,2015-03-28,42524000000.0,10-Q
AAPL,OperatingIncome,2016-04-27,2015-03-28,42524000000.0,10-Q
AAPL,OperatingIncome,2015-04-28,2015-03-28,18278000000.0,10-Q
AAPL,OperatingIncome,2016-04-27,2015-03-28,18278000000.0,10-Q
AAPL,OperatingIncome,2015-07-22,2015-06-27,56607000000.0,10-Q
AAPL,OperatingIncome,2015-07-22,2015-06-27,14083000000.0,10-Q
AAPL,OperatingIncome,2015-10-28,2015-09-26,71230000000.0,10-K
AAPL,OperatingIncome,2016-01-27,2015-12-26,24171000000.0,10-Q
AAPL,OperatingIncome,2016-04-27,2016-03-26,38158000000.0,10-Q
AAPL,OperatingIncome,2016-04-27,2016-03-26,13987000000.0,10-Q
AAPL,EPS,2013-10-30,2011-09-24,28.05,10-K
AAPL,EPS,2013-01-24,2011-12-31,14.03,10-Q
AAPL,EPS,2013-10-30,2011-12-31,14.03,10-K
AAPL,EPS,2013-04-24,2012-03-31,26.48,10-Q
AAPL,EPS,2013-04-24,2012-03-31,12.45,10-Q
AAPL,EPS,2013-10-30,2012-03-31,12.45,10-K
AAPL,EPS,2013-07-24,2012-06-30,35.89,10-Q
AAPL,EPS,2013-07-24,2012-06-30,9.42,10-Q
AAPL,EPS,2013-10-30,2012-06-30,9.42,10-K
AAPL,EPS,2013-10-30,2012-09-29,44.64,10-K
AAPL,EPS,2014-10-27,2012-09-29,6.38,10-K
AAPL,EPS,2013-10-30,2012-09-29,8.76,10-K
AAPL,EPS,2013-01-24,2012-12-29,13.93,10-Q
AAPL,EPS,2013-10-30,2012-12-29,13.93,10-K
AAPL,EPS,2014-01-28,2012-12-29,13.93,10-Q
AAPL,EPS,2014-10-27,2012-12-29,1.99,10-K
AAPL,EPS,2013-04-24,2013-03-30,24.09,10-Q
AAPL,EPS,2014-04-24,2013-03-30,24.09,10-Q
AAPL,EPS,2013-04-24,2013-03-30,10.16,10-Q
AAPL,EPS,2013-10-30,2013-03-30,10.16,10-K
AAPL,EPS,2014-04-24,2013-03-30,10.16,10-Q
AAPL,EPS,2014-10-27,2013-03-30,1.45,10-K
AAPL,EPS,2013-07-24,2013-06-29,31.67,10-Q
AAPL,EPS,2014-07-23,2013-06-29,4.52,10-Q
AAPL,EPS,2013-07-24,2013-06-29,7.51,10-Q
AAPL,EPS,2013-10-30,2013-06-29,7.51,10-K
AAPL,EPS,2014-07-23,2013-06-29,1.07,10-Q
AAPL,EPS,2014-10-27,2013-06-29,1.07,10-K
AAPL,EPS,2013-10-30,2013-09-28,40.03,10-K
AAPL,EPS,2014-10-27,2013-09-28,5.72,10-K
AAPL,EPS,2015-10-28,2013-09-28,5.72,10-K
AAPL,EPS,2013-10-30,2013-09-28,8.31,10-K
AAPL,EPS,2014-10-27,2013-09-28,1.19,10-K
AAPL,EPS,2014-01-28,2013-12-28,14.59,10-Q
AAPL,EPS,2014-10-27,2013-12-28,2.08,10-K
AAPL,EPS,2015-01-28,2013-12-28,2.08,10-Q
AAPL,EPS,2015-10-28,2013-12-28,2.08,10-K
AAPL,EPS,2014-04-24,2014-03-29,26.31,10-Q
AAPL,EPS,2015-04-28,2014-03-29,3.76,10-Q
AAPL,EPS,2014-04-24,2014-03-29,11.69,10-Q
AAPL,EPS,2014-10-27,2014-03-29,1.67,10-K
AAPL,EPS,2015-04-28,2014-03-29,1.67,10-Q
AAPL,EPS,2015-10-28,2014-03-29,1.67,10-K
AAPL,EPS,2014-07-23,2014-06-28,5.06,10-Q
AAPL,EPS,2015-07-22,2014-06-28,5.06,10-Q
AAPL,EPS,2014-07-23,2014-06-28,1.29,10-Q
AAPL,EPS,2014-10-27,2014-06-28,1.29,10-K
AAPL,EPS,2015-07-22,2014-06-28,1.29,10-Q
AAPL,EPS,2015-10-28,2014-06-28,1.29,10-K
AAPL,EPS,2014-10-27,2014-09-27,6.49,10-K
AAPL,EPS,2015-10-28,2014-09-27,6.49,10-K
AAPL,EPS,2014-10-27,2014-09-27,1.43,10-K
AAPL,EPS,2015-10-28,2014-09-27,1.43,10-K
AAPL,EPS,2015-01-28,2014-12-27,3.08,10-Q
AAPL,EPS,2015-10-28,2014-12-27,3.08,10-K
AAPL,EPS,2016-01-27,2014-12-27,3.08,10-Q
AAPL,EPS,2015-04-28,2015-03-28,5.43,10-Q
AAPL,EPS,2016-04-27,2015-03-28,5.43,10-Q
AAPL,EPS,2015-04-28,2015-03-28,2.34,10-Q
AAPL,EPS,2015-10-28,2015-03-28,2.34,10-K
AAPL,EPS,2016-04-27,2015-03-28,2.34,10-Q
AAPL,EPS,2015-07-22,2015-06-27,7.3,10-Q
AAPL,EPS,2015-07-22,2015-06-27,1.86,10-Q
AAPL,EPS,2015-10-28,2015-06-27,1.86,10-K
AAPL,EPS,2015-10-28,2015-09-26,9.28,10-K
AAPL,EPS,2015-10-28,2015-09-26,1.97,10-K
AAPL,EPS,2016-01-27,2015-12-26,3.3,10-Q
AAPL,EPS,2016-04-27,2016-03-26,5.22,10-Q
AAPL,EPS,2016-04-27,2016-03-26,1.91,10-Q
AAPL,Cash,2013-10-30,2010-09-25,11261000000.0,10-K
AAPL,Cash,2013-01-24,2011-09-24,9815000000.0,10-Q
AAPL,Cash,2013-04-24,2011-09-24,9815000000.0,10-Q
AAPL,Cash,2013-07-24,2011-09-24,9815000000.0,10-Q
AAPL,Cash,2013-10-30,2011-09-24,9815000000.0,10-K
AAPL,Cash,2014-10-27,2011-09-24,9815000000.0,10-K
AAPL,Cash,2013-01-24,2011-12-31,10310000000.0,10-Q
AAPL,Cash,2013-04-24,2012-03-31,10121000000.0,10-Q
AAPL,Cash,2013-07-24,2012-06-30,7945000000.0,10-Q
AAPL,Cash,2013-01-24,2012-09-29,10746000000.0,10-Q
AAPL,Cash,2013-04-24,2012-09-29,10746000000.0,10-Q
AAPL,Cash,2013-07-24,2012-09-29,10746000000.0,10-Q
AAPL,Cash,2013-10-30,2012-09-29,10746000000.0,10-K
AAPL,Cash,2014-01-28,2012-09-29,10746000000.0,10-Q
AAPL,Cash,2014-04-24,2012-09-29,10746000000.0,10-Q
AAPL,Cash,2014-07-23,2012-09-29,10746000000.0,10-Q
AAPL,Cash,2014-10-27,2012-09-29,10746000000.0,10-K
AAPL,Cash,2015-10-28,2012-09-29,10746000000.0,10-K
AAPL,Cash,2013-01-24,2012-12-29,16154000000.0,10-Q
AAPL,Cash,2014-01-28,2012-12-29,16154000000.0,10-Q
AAPL,Cash,2013-04-24,2013-03-30,12053000000.0,10-Q
AAPL,Cash,2014-04-24,2013-03-30,12053000000.0,10-Q
AAPL,Cash,2013-07-24,2013-06-29,11248000000.0,10-Q
AAPL,Cash,2014-07-23,2013-06-29,11248000000.0,10-Q
AAPL,Cash,2013-10-30,2013-09-28,14259000000.0,10-K
AAPL,Cash,2014-01-28,2013-09-28,14259000000.0,10-Q
AAPL,Cash,2014-04-24,2013-09-28,14259000000.0,10-Q
AAPL,Cash,2014-07-23,2013-09-28,14259000000.0,10-Q
AAPL,Cash,2014-10-27,2013-09-28,14259000000.0,10-K
AAPL,Cash,2015-01-28,2013-09-28,14259000000.0,10-Q
AAPL,Cash,2015-04-28,2013-09-28,14259000000.0,10-Q
AAPL,Cash,2015-07-22,2013-09-28,14259000000.0,10-Q
AAPL,Cash,2015-10-28,2013-09-28,14259000000.0,10-K
AAPL,Cash,2014-01-28,2013-12-28,14077000000.0,10-Q
AAPL,Cash,2015-01-28,2013-12-28,14077000000.0,10-Q
AAPL,Cash,2014-04-24,2014-03-29,18949000000.0,10-Q
AAPL,Cash,2015-04-28,2014-03-29,18949000000.0,10-Q
AAPL,Cash,2014-07-23,2014-06-28,12977000000.0,10-Q
AAPL,Cash,2015-07-22,2014-06-28,12977000000.0,10-Q
AAPL,Cash,2014-10-27,2014-09-27,13844000000.0,10-K
AAPL,Cash,2015-01-28,2014-09-27,13844000000.0,10-Q
AAPL,Cash,2015-04-28,2014-09-27,13844000000.0,10-Q
AAPL,Cash,2015-07-22,2014-09-27,13844000000.0,10-Q
AAPL,Cash,2015-10-28,2014-09-27,13844000000.0,10-K
AAPL,Cash,2016-01-27,2014-09-27,13844000000.0,10-Q
AAPL,Cash,2016-04-27,2014-09-27,13844000000.0,10-Q
AAPL,Cash,2015-01-28,2014-12-27,19478000000.0,10-Q
AAPL,Cash,2016-01-27,2014-12-27,19478000000.0,10-Q
AAPL,Cash,2015-04-28,2015-03-28,14489000000.0,10-Q
AAPL,Cash,2016-04-27,2015-03-28,14489000000.0,10-Q
AAPL,Cash,2015-07-22,2015-06-27,15319000000.0,10-Q
AAPL,Cash,2015-10-28,2015-09-26,21120000000.0,10-K
AAPL,Cash,2016-01-27,2015-09-26,21120000000.0,10-Q
AAPL,Cash,2016-04-27,2015-09-26,21120000000.0,10-Q
AAPL,Cash,2016-01-27,2015-12-26,16689000000.0,10-Q
AAPL,Cash,2016-04-27,2016-03-26,21514000000.0,10-Q
ABBV,Revenue,2015-08-07,2014-06-30,9489000000.0,10-Q
ABBV,Revenue,2015-08-07,2014-06-30,4926000000.0,10-Q
ABBV,Revenue,2015-11-06,2014-09-30,14508000000.0,10-Q
ABBV,Revenue,2015-11-06,2014-09-30,5019000000.0,10-Q
ABBV,Revenue,2016-05-06,2015-03-31,5040000000.0,10-Q
ABBV,Revenue,2015-08-07,2015-06-30,10515000000.0,10-Q
ABBV,Revenue,2015-08-07,2015-06-30,5475000000.0,10-Q
ABBV,Revenue,2015-11-06,2015-09-30,16459000000.0,10-Q
ABBV,Revenue,2015-11-06,2015-09-30,5944000000.0,10-Q
ABBV,Revenue,2016-05-06,2016-03-31,5958000000.0,10-Q
ABBV,NetIncome,2014-02-21,2011-12-31,3433000000.0,10-K
ABBV,NetIncome,2013-05-08,2012-03-31,883000000.0,10-Q
ABBV,NetIncome,2014-02-21,2012-03-31,883000000.0,10-K
ABBV,NetIncome,2013-08-09,2012-06-30,2150000000.0,10-Q
ABBV,NetIncome,2013-08-09,2012-06-30,1267000000.0,10-Q
ABBV,NetIncome,2014-02-21,2012-06-30,1267000000.0,10-K
ABBV,NetIncome,2013-11-12,2012-09-30,3735000000.0,10-Q
ABBV,NetIncome,2013-11-12,2012-09-30,1585000000.0,10-Q
ABBV,NetIncome,2014-02-21,2012-09-30,1585000000.0,10-K
ABBV,NetIncome,2014-02-21,2012-12-31,5275000000.0,10-K
ABBV,NetIncome,2015-02-20,2012-12-31,5275000000.0,10-K
ABBV,NetIncome,2014-02-21,2012-12-31,1540000000.0,10-K
ABBV,NetIncome,2013-05-08,2013-03-31,968000000.0,10-Q
ABBV,NetIncome,2014-02-21,2013-03-31,968000000.0,10-K
ABBV,NetIncome,2014-05-09,2013-03-31,968000000.0,10-Q
ABBV,NetIncome,2015-02-20,2013-03-31,968000000.0,10-K
ABBV,NetIncome,2013-08-09,2013-06-30,2036000000.0,10-Q
ABBV,NetIncome,2014-08-07,2013-06-30,2036000000.0,10-Q
ABBV,NetIncome,2013-08-09,2013-06-30,1068000000.0,10-Q
ABBV,NetIncome,2014-02-21,2013-06-30,1068000000.0,10-K
ABBV,NetIncome,2014-08-07,2013-06-30,1068000000.0,10-Q
ABBV,NetIncome,2015-02-20,2013-06-30,1068000000.0,10-K
ABBV,NetIncome,2013-11-12,2013-09-30,3000000000.0,10-Q
ABBV,NetIncome,2014-11-07,2013-09-30,3000000000.0,10-Q
ABBV,NetIncome,2013-11-12,2013-09-30,964000000.0,10-Q
ABBV,NetIncome,2014-02-21,2013-09-30,964000000.0,10-K
ABBV,NetIncome,2014-11-07,2013-09-30,964000000.0,10-Q
ABBV,NetIncome,2015-02-20,2013-09-30,964000000.0,10-K
ABBV,NetIncome,2014-02-21,2013-12-31,4128000000.0,10-K
ABBV,NetIncome,2015-02-20,2013-12-31,4128000000.0,10-K
ABBV,NetIncome,2016-02-19,2013-12-31,4128000000.0,10-K
ABBV,NetIncome,2014-02-21,2013-12-31,1128000000.0,10-K
ABBV,NetIncome,2015-02-20,2013-12-31,1128000000.0,10-K
ABBV,NetIncome,2014-05-09,2014-03-31,980000000.0,10-Q
ABBV,NetIncome,2015-02-20,2014-03-31,980000000.0,10-K
ABBV,NetIncome,2015-05-08,2014-03-31,980000000.0,10-Q
ABBV,NetIncome,2016-02-19,2014-03-31,980000000.0,10-K
ABBV,NetIncome,2014-08-07,2014-06-30,2078000000.0,10-Q
ABBV,NetIncome,2015-08-07,2014-06-30,2078000000.0,10-Q
ABBV,NetIncome,2014-08-07,2014-06-30,1098000000.0,10-Q
ABBV,NetIncome,2015-02-20,2014-06-30,1098000000.0,10-K
ABBV,NetIncome,2015-08-07,2014-06-30,1098000000.0,10-Q
ABBV,NetIncome,2016-02-19,2014-06-30,1098000000.0,10-K
ABBV,NetIncome,2014-11-07,2014-09-30,2584000000.0,10-Q
ABBV,NetIncome,2015-11-06,2014-09-30,2584000000.0,10-Q
ABBV,NetIncome,2014-11-07,2014-09-30,506000000.0,10-Q
ABBV,NetIncome,2015-02-20,2014-09-30,506000000.0,10-K
ABBV,NetIncome,2015-11-06,2014-09-30,506000000.0,10-Q
ABBV,NetIncome,2016-02-19,2014-09-30,506000000.0,10-K
ABBV,NetIncome,2015-02-20,2014-12-31,1774000000.0,10-K
ABBV,NetIncome,2016-02-19,2014-12-31,1774000000.0,10-K
ABBV,NetIncome,2015-02-20,2014-12-31,-810000000.0,10-K
ABBV,NetIncome,2016-02-19,2014-12-31,-810000000.0,10-K
ABBV,NetIncome,2015-05-08,2015-03-31,1022000000.0,10-Q
ABBV,NetIncome,2016-02-19,2015-03-31,1022000000.0,10-K
ABBV,NetIncome,2016-05-06,2015-03-31,1022000000.0,10-Q
ABBV,NetIncome,2015-08-07,2015-06-30,2388000000.0,10-Q
ABBV,NetIncome,2015-08-07,2015-06-30,1366000000.0,10-Q
ABBV,NetIncome,2016-02-19,2015-06-30,1366000000.0,10-K
ABBV,NetIncome,2015-11-06,2015-09-30,3627000000.0,10-Q
ABBV,NetIncome,2015-11-06,2015-09-30,1239000000.0,10-Q
ABBV,NetIncome,2016-02-19,2015-09-30,1239000000.0,10-K
ABBV,NetIncome,2016-02-19,2015-12-31,5144000000.0,10-K
ABBV,NetIncome,2016-02-19,2015-12-31,1517000000.0,10-K
ABBV,NetIncome,2016-05-06,2016-03-31,1354000000.0,10-Q
ABBV,TotalAssets,2013-05-08,2012-12-31,27008000000.0,10-Q
ABBV,TotalAssets,2013-08-09,2012-12-31,27008000000.0,10-Q
ABBV,TotalAssets,2013-11-12,2012-12-31,27008000000.0,10-Q
ABBV,TotalAssets,2014-02-21,2012-12-31,27008000000.0,10-K
ABBV,TotalAssets,2013-05-08,2013-03-31,27169000000.0,10-Q
ABBV,TotalAssets,2013-08-09,2013-06-30,27910000000.0,10-Q
ABBV,TotalAssets,2013-11-12,2013-09-30,28252000000.0,10-Q
ABBV,TotalAssets,2014-02-21,2013-12-31,29198000000.0,10-K
ABBV,TotalAssets,2014-05-09,2013-12-31,29198000000.0,10-Q
ABBV,TotalAssets,2014-08-07,2013-12-31,29198000000.0,10-Q
ABBV,TotalAssets,2014-11-07,2013-12-31,29198000000.0,10-Q
ABBV,TotalAssets,2015-02-20,2013-12-31,29198000000.0,10-K
ABBV,TotalAssets,2014-05-09,2014-03-31,28657000000.0,10-Q
ABBV,TotalAssets,2014-08-07,2014-06-30,29045000000.0,10-Q
ABBV,TotalAssets,2014-11-07,2014-09-30,28454000000.0,10-Q
ABBV,TotalAssets,2015-02-20,2014-12-31,27547000000.0,10-K
ABBV,TotalAssets,2015-05-08,2014-12-31,27547000000.0,10-Q
ABBV,TotalAssets,2015-08-07,2014-12-31,27513000000.0,10-Q
ABBV,TotalAssets,2015-11-06,2014-12-31,27513000000.0,10-Q
ABBV,TotalAssets,2016-02-19,2014-12-31,27513000000.0,10-K
ABBV,TotalAssets,2015-05-08,2015-03-31,26699000000.0,10-Q
ABBV,TotalAssets,2015-08-07,2015-06-30,53855000000.0,10-Q
ABBV,TotalAssets,2015-11-06,2015-09-30,54832000000.0,10-Q
ABBV,TotalAssets,2016-02-19,2015-12-31,53050000000.0,10-K
ABBV,TotalAssets,2016-05-06,2015-12-31,53050000000.0,10-Q
ABBV,TotalAssets,2016-05-06,2016-03-31,53720000000.0,10-Q
ABBV,StockholdersEquity,2013-05-08,2012-12-31,-350000000.0,10-Q
ABBV,StockholdersEquity,2013-08-09,2012-12-31,-350000000.0,10-Q
ABBV,StockholdersEquity,2013-11-12,2012-12-31,-350000000.0,10-Q
ABBV,StockholdersEquity,2014-02-21,2012-12-31,-350000000.0,10-K
ABBV,StockholdersEquity,2013-05-08,2013-03-31,2957000000.0,10-Q
ABBV,StockholdersEquity,2013-08-09,2013-06-30,3558000000.0,10-Q
ABBV,StockholdersEquity,2013-11-12,2013-09-30,3577000000.0,10-Q
ABBV,StockholdersEquity,2014-02-21,2013-12-31,4492000000.0,10-K
ABBV,StockholdersEquity,2014-05-09,2013-12-31,4492000000.0,10-Q
ABBV,StockholdersEquity,2014-08-07,2013-12-31,4492000000.0,10-Q
ABBV,StockholdersEquity,2014-11-07,2013-12-31,4492000000.0,10-Q
ABBV,StockholdersEquity,2015-02-20,2013-12-31,4492000000.0,10-K
ABBV,StockholdersEquity,2016-02-19,2013-12-31,4492000000.0,10-K
